id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
658,15,-0.0001905538554737574,0.008349395437360012,0.1007827897324322,-0.206063328270567,0.9330799273769335,20.935257212384617,23.767458016793455,24.935257212384617
659,15,-0.0005604505839648866,0.04648961429523203,-1.0477906924366,9.34000201771956,0.9864927747578195,-3.7676556946109017,-0.9354548902020614,0.23234430538909834
660,13,-0.0006651016726858379,0.06271640058529221,-1.7187364794380422,16.744156287981266,0.9735477841452536,9.114185620178095,11.373983050024243,14.114185620178095
661,6,-0.009559890838709393,0.5498130270967576,-8.72092259354809,50.97916912903055,0.9141799181160595,36.83824616870648,36.0052840456187,76.83824616870649
662,6,-0.0014468958279570082,0.061674462903226986,0.32532811021503155,5.371796870967871,0.9677078740908993,29.02839742876671,28.195435305678927,69.02839742876671
663,8,-0.0005955374358032247,0.040567654351756265,-0.7782406167710458,7.2522580304983615,0.9856616610514867,2.2883357549104453,2.6061019216297883,15.62166908824378
665,6,-0.00010341675521070029,0.0012082847764779965,0.15290096321879673,1.4440551733163276,0.9993074544182063,-21.004773735801606,-21.83773585888939,18.995226264198394
666,6,0.00014619387537422986,-0.019593266742766638,0.7125595475394796,-4.0720503341651755,0.9978450968403162,-21.799045933111493,-22.632008056199275,18.200954066888507
667,8,-6.048513681966502e-05,-0.0003727810470557142,0.12798309134324803,1.173409946856526,0.9904076167460899,-8.156633284272687,-7.8388671175533435,5.176700049060647
669,19,-0.00035512114909929315,0.018222940545032568,-0.07290368019433542,-0.6214286691459602,0.8553332315846239,39.116994809778234,42.894750726443995,41.97413766692109
670,17,-0.0008176246149072023,0.025958207851535846,0.27707655908079326,-2.8048234592183032,0.6666652506848999,79.57309425548014,82.905947631705,82.90642758881347
671,7,-0.01066943109910171,0.6455170369845655,-8.957921104836316,78.82905309454635,0.9667461420476069,47.12274113847833,46.906381734699586,67.12274113847833
672,10,-0.008614604067853202,0.6178851270300051,-10.73116003144531,90.14097358760391,0.9794560176908996,61.78212495529482,62.992465327271006,69.78212495529482
673,7,-0.00021018315972223212,-0.011169699404761316,0.9509870496031648,9.956191857142915,0.6530264145287517,30.898558880768995,30.68219947699025,50.898558880768995
674,7,0.0017865546874999741,-0.16619462946428495,4.9441027321428725,-20.007490142857446,0.9773082266152638,18.80235494571707,18.585995541938324,38.80235494571707
675,7,-0.0002101835937500299,-0.04566970758928401,3.1809678749999737,-17.22875171428559,0.8837315598349144,40.46688237040223,40.250522966623485,60.46688237040223
677,7,0.0006275095486110697,-0.09574005654761676,3.6818690198412383,-6.712553714285617,0.7739974157260413,38.41625836054339,38.19989895676464,58.41625836054339
678,7,0.005124662326388813,-0.45324131919642596,12.78661779265875,-74.39468845238169,0.9470211634141678,35.27190118599995,35.0555417822212,55.27190118599995
679,7,-0.0016733606770833688,0.03361665848214536,2.6368557261904204,-18.121047285713875,0.8771616916080642,49.09401626417811,48.87765686039936,69.09401626417811
681,12,-6.097969526730852e-05,-0.009110321748692486,0.6488556187874547,-2.2492498005976564,0.9777843134253179,6.091320237366583,8.030946836518584,11.805605951652296
682,11,-0.0002540798247776519,0.013953227239704798,-0.03169854620029222,-1.0859883118055802,0.9871684753549337,-12.939329151128156,-11.347748059934673,-6.272662484461489
684,6,-0.00016882569480253297,0.010242792494750217,-0.16694319750124334,2.7181867875942642,0.9990803896685109,-22.377993452500498,-23.21095557558828,17.622006547499502
686,6,0.00012935014194061117,-0.016799553759064088,0.6176344785459686,-4.199556268804559,0.9983173640994728,-20.696178852080614,-21.529140975168396,19.303821147919386
689,9,-0.2664083265389274,4.420478754799299,374.49237882035857,-3733.219264164996,0.9879430665437116,126.55089848702252,127.3397967963674,136.55089848702252
690,6,0.39456702608696576,-38.13642117598428,1035.120572505199,-6201.096870372862,0.9976451652954142,70.0816710646773,69.24870894158951,110.0816710646773
691,7,-0.00682807244444446,0.16869295619047728,3.692693306349185,6.813081142857243,0.9970115897773073,33.59829202914369,33.38193262536494,53.59829202914369
692,7,-0.0040587197777778175,-0.05075193952380708,7.126433368253924,9.090270000000233,0.9402241243747191,56.240322664022614,56.02396326024387,76.24032266402261
693,7,0.006013579555555547,-0.4683691247619045,9.790925373015874,37.618715,0.9364293858112288,46.099875389675034,45.88351598589629,66.09987538967503
694,7,0.005556063333333337,-0.4672432690476195,10.249006857142872,29.7615685714285,0.9722480922603581,42.51624034862301,42.29988094484426,62.51624034862301
695,9,-0.00013781558344265062,-0.00840412002597203,0.6426225580177506,-2.6928867341902265,0.9422162350113334,18.666646766017443,19.455545075362323,28.666646766017443
696,8,-0.09373332272347354,9.293136798949714,-285.82133206060297,2937.865825091634,0.9905857535657616,66.51102533748728,66.82879150420662,79.84435867082061
697,9,-0.16236861076891018,19.4159538728059,-762.5270377837322,10012.77111424171,0.969578283024411,76.62795932637759,77.41685763572247,86.62795932637759
743,10,-0.0022447319751122525,0.03799796269681734,2.83104247499787,-0.000560703469865306,0.9458394670313647,66.26939283544678,67.47973320742297,74.26939283544678
744,15,-0.0072276646309688206,0.3137271697296799,-3.6777770686058875,28.81391971471404,0.5761815858806433,93.83957135388047,96.67177215828931,97.83957135388047
