id,n,sch.B0,sch.E,sch.Th,sch.Eh,sch.chisqr,sch.Rsq,sch.aic,sch.bic,sch.aicc,sch.Rsq_log,sch.aic_log,sch.bic_log,sch.aicc_log
162,8,10.440009793093726,0.6119866037958,294.79670883924143,1.1433794598170508,0.047240579089894805,0.9030007387595197,29.992911695195502,30.310677861914847,43.32624502852884,0.9275511708268205,-8.03476586954807,-8.352532036267412,4.980801297065922
163,8,19.62830797233199,1.2077915334465241,280.710282834815,1.2859939683649764,0.02205002686541097,0.9003742372874837,21.70464628500264,22.02241245172198,35.037979618335974,0.938100562528616,-14.130281305076897,-14.44804747179624,-1.1147141384629062
164,8,10.59514183372734,0.7540340048739593,294.63232162989857,1.3482067642108537,0.00837575248837306,0.9911719735754317,16.610755608558172,16.928521775277513,29.944088941891508,0.992031741675911,-21.874064483038516,-22.191830649757858,-8.858497316424524
165,9,6.298907801026131,0.721765604835269,296.45934963944893,1.2040862434324076,0.010357918921489113,0.9856159931606344,14.961088646856997,15.749986956201875,24.961088646856997,0.9913330026884217,-24.57526473669656,-25.36416304604144,-15.36416304604144
166,7,27.724463610562896,0.7948674302698266,287.0567225759304,0.9946212689977744,0.00675539459544467,0.9733783969111585,26.648376470599004,26.432017066820258,46.648376470599004,0.9860437259406348,-18.95448824003655,-18.738128836257804,1.261871163742196
167,9,11.84400395142686,0.4489309120777617,308.2033196461747,1.573352343118794,0.04611076932746628,0.9423204031884288,44.28046837788978,45.06936668723466,54.28046837788978,0.9705876536155457,-11.13560802361201,-11.924506332956888,-1.9245063329568879
168,8,15.302793652693522,0.6103429446941531,296.5052534702522,1.1295297455376763,0.027636307093277274,0.9383251551028183,34.79385398929767,35.11162015601702,48.12718732263101,0.9612615694657615,-12.323748806191139,-12.641514972910482,0.691818360422852
169,8,14.931601319240766,0.9239754127367951,289.63274749497236,1.1544413838440248,0.0012231315407463892,0.9972101571032037,9.181575256629664,9.499341423349009,22.514908589963,0.9985692188006325,-37.26547661351152,-37.58324278023086,-24.249909446897526
170,7,13.96636176992573,0.3642479828603113,304.3333243386143,1.1592166375143043,0.0006126782862377801,0.9987430331428899,1.4827618292749492,1.266402425496202,21.48276182927495,0.9985374460112116,-35.756285030603145,-35.5399256268244,-15.539925626824399
171,8,10.94908024629795,0.228968179799093,310.3647519950038,1.431669456256886,0.003326867942734792,0.9862847153065373,11.732053316008862,12.049819482728207,25.065386649342194,0.9880032437226017,-29.26054143807709,-29.578307604796436,-16.2449742714631
172,7,14.202295641143062,0.6562667948335346,297.1822566678452,1.168852247949734,0.002550712724589409,0.9944965183911239,18.01981027458125,17.803450870802504,38.019810274581246,0.9973235148571029,-25.772268195479874,-25.55590879170113,-5.555908791701128
173,8,7.340445497487382,0.5332661147170908,304.7806001737038,1.6793456541670204,0.033667667547976385,0.9751843413696364,26.587199346738007,26.90496551345735,39.92053268007134,0.9769101829129809,-10.744488212269191,-11.062254378988534,2.2710789543448
174,7,10.11571657103155,0.5876996826519588,298.53938353023227,1.4810587352669442,0.024896772660737445,0.9595769063338125,26.56725589222559,26.350896488446843,46.56725589222559,0.9694182546711888,-9.823710653813428,-9.607351250034682,10.392648749965318
175,7,9.217133560022043,0.7828087000818226,291.23141199041805,1.2355344649802762,0.005567374820999562,0.9838595669372231,12.390896910845994,12.174537507067246,32.390896910845996,0.9910152297803297,-20.308412483057307,-20.09205307927856,-0.09205307927856055
176,7,4.462994028016246,0.51023618857153,298.4852532516344,1.5560021015290064,0.008139753821102904,0.977313481061872,8.22316693313928,8.006807529360533,28.223166933139282,0.9874540788296893,-17.64955838002992,-17.433198976251173,2.566801023748827
