id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
380,6,-0.0007866600203574426,0.034287948067962995,-0.20561817187382572,0.5731989208765428,0.9890620944917554,5.700797782865029,4.867835659777249,45.70079778286503
382,6,0.002273088532077064,-0.08689539039967802,1.0517707225717232,-0.6255446758740281,0.9682615157697031,23.299132821167007,22.466170698079225,63.29913282116701
387,6,-0.0007724082326463229,0.007946443614471877,3.0771966320017423,-13.850289661174687,0.9903414220317248,37.69086137969256,36.857899256604775,77.69086137969256
390,6,0.00012019180710702503,-0.005950667041721926,1.3848222524860765,-4.786660729303918,0.996379244596295,26.345471340225245,25.512509217137463,66.34547134022525
393,6,-0.00019717955850526723,0.010715477440307384,1.0546255118608867,-2.3125618296552015,0.99972362349589,9.333670807937832,8.50070868485005,49.333670807937835
396,6,8.132510394784149e-05,-0.01086026483958747,1.2731202892237758,-6.697544202160568,0.996945332462019,20.64836779536173,19.815405672273947,60.64836779536173
399,7,0.001233254914961023,-0.08142842214975012,3.7053236441874766,-12.84130836585032,0.989311707488691,45.278154135551,45.06179473177225,65.278154135551
402,6,0.0017374693140962908,-0.11794856339214685,4.6254802559722,-24.6322373959926,0.9906823591438432,38.256203218383355,37.42324109529557,78.25620321838335
405,7,0.0017542006650722328,-0.12972426732510337,4.4776551234482636,-19.200067904113705,0.9786786570500525,45.99413666376705,45.777777259988305,65.99413666376705
408,7,0.0005120927668404543,-0.05105533708658879,2.551921304888677,-9.482806731267205,0.9883868920751963,35.89073147081979,35.674372067041034,55.89073147081979
411,7,-0.0016079627880396911,0.028984533468144377,3.714678628366948,1.1256007903057585,0.941452200646347,55.60500789592216,55.38864849214341,75.60500789592216
414,6,-0.0032840009458194523,0.16609196414541613,-0.3684573360723216,7.470362765250957,0.9575168125815363,42.460335332461625,41.62737320937384,82.46033533246163
417,6,-0.0023896040722354473,0.11036873244351626,0.5865414643746919,-0.4337137824240566,0.9973144215059674,25.4796629353786,24.646700812290817,65.4796629353786
420,6,-0.00029850337556881247,-0.03770280695879529,3.516540463819077,-17.013346367010588,0.988794210196457,33.3106195633364,32.47765744024862,73.3106195633364
423,6,0.0027013348579074978,-0.20564445004347395,6.4591862679566185,-25.388089003336756,0.9971515496308233,29.00859612902946,28.17563400594168,69.00859612902946
424,11,1.5039755695404193e-05,-0.0021258081446277814,0.09024826799838824,0.4214666527857874,0.8614279488406639,-11.200552365045144,-9.608971273851662,-4.533885698378477
425,11,-4.1311266847249976e-05,0.0010861197369857617,0.028869878777358943,0.4908209987042538,0.48262589204093487,10.234349283020187,11.82593037421367,16.901015949686855
426,12,-0.0001465429428549147,0.009855601897297008,-0.15857358313985226,0.9916314369758192,0.837607721473121,-0.9581610280137127,0.9814655711382887,4.756124686272002
427,12,-3.798990455873276e-05,0.0014080330047559996,0.01105419031632997,0.2961547184551567,0.745546837944623,-6.697638797054179,-4.758012197902177,-0.9833530827684642
428,12,-5.120239182945717e-06,-0.000816550051961268,0.052500617817442294,0.058519669480873726,0.5412022159486582,-1.6898046544340826,0.24982194471791885,4.024481059851632
429,12,3.5399268486755416e-05,-0.005140850075257788,0.17536747396260371,-0.2485253763930766,0.9424486028648327,-14.918892080046927,-12.979265480894925,-9.204606365761212
430,13,-6.926182241685678e-05,0.0034805136210319934,0.00671562471268713,0.5708997791007484,0.9781897133087091,-21.336038167335236,-19.076240737489087,-16.336038167335236
431,13,-4.6247102559247654e-05,0.0014082187562366847,0.03359438448076058,0.3344200990523915,0.9598928315174218,-24.6747891232898,-22.414991693443653,-19.6747891232898
432,12,-7.55096753797808e-05,0.004787882863629262,-0.04102541714231882,0.615609379748603,0.8834699281126445,1.07370893164072,3.0133355307927214,6.787994645926434
433,13,-1.834989341638343e-05,0.0004754905475447939,0.018108765137839617,0.10313937559366097,0.9394949443700773,-40.24944200328568,-37.989644573439534,-35.24944200328568
